X,Y,Z
0.006247,0.030134,-0.050064
0.0062524,0.030128,-0.050082
0.0062932,0.030093,-0.050205
0.0062963,0.03009,-0.050214
0.0063472,0.030043,-0.050366
0.006388,0.030012,-0.050484
0.0064386,0.029984,-0.050624
0.0064491,0.029977,-0.050652
0.0064547,0.029972,-0.050669
0.0065136,0.029936,-0.050842
0.0065387,0.02992,-0.050919
0.0065442,0.029915,-0.050936
0.0065626,0.029903,-0.050989
0.0066289,0.029865,-0.051186
0.0066538,0.029851,-0.051252
0.0067136,0.029818,-0.051405
0.0067611,0.029801,-0.051527
0.0067645,0.0298,-0.051536
0.0067944,0.029784,-0.051619
0.0068095,0.029778,-0.051658
0.0068114,0.029777,-0.051663
0.0068777,0.029748,-0.051835
0.0068931,0.029742,-0.051875
0.006982,0.029711,-0.052111
0.0070036,0.029705,-0.052167
0.0070453,0.029693,-0.052275
0.0070543,0.029691,-0.052298
0.0070965,0.029677,-0.052424
0.0071413,0.029663,-0.052559
0.0071525,0.029661,-0.052592
0.0071983,0.029649,-0.052723
0.0072052,0.029647,-0.052742
0.0072668,0.029631,-0.052924
0.0072768,0.029629,-0.052953
0.0072999,0.029624,-0.053021
0.0073231,0.029619,-0.053086
0.0073946,0.029597,-0.053321
0.007395,0.029597,-0.053323
0.0073969,0.029596,-0.053329
0.0074339,0.029584,-0.05344
0.0074398,0.029582,-0.053458
0.0074938,0.029566,-0.053624
0.0075115,0.029559,-0.053683
0.0075572,0.029543,-0.053818
0.0075814,0.029534,-0.053891
0.0075982,0.029527,-0.053941
0.0076336,0.029514,-0.054046
0.0076432,0.029509,-0.054074
0.0076902,0.029487,-0.054228
0.0077275,0.02947,-0.054352
0.0077372,0.029466,-0.054382
0.00778,0.029448,-0.054509
0.0077872,0.029444,-0.054531
0.0078408,0.02942,-0.054701
0.0078489,0.029416,-0.054727
0.0078503,0.029415,-0.05473
0.0078526,0.029414,-0.054738
0.0078822,0.029398,-0.054836
0.0078953,0.029388,-0.05488
0.0079524,0.029357,-0.055073
0.0079732,0.029341,-0.055145
0.0079814,0.029336,-0.055173
0.0080105,0.029318,-0.055274
0.0080566,0.029294,-0.055415
0.0080682,0.029288,-0.055449
0.0081315,0.029254,-0.055631
0.0081447,0.029247,-0.05567
0.0081718,0.029229,-0.055747
0.0081747,0.029227,-0.055756
0.0082011,0.02921,-0.05584
0.0082059,0.029208,-0.055856
0.0082643,0.029173,-0.056054
0.0082755,0.029166,-0.056096
0.0083096,0.029151,-0.056198
0.0083272,0.029143,-0.056253
0.0083609,0.029127,-0.056356
0.0083864,0.029113,-0.056442
0.0084105,0.029097,-0.056525
0.0084498,0.029075,-0.056671
0.0084752,0.029063,-0.056771
0.0084827,0.02906,-0.056797
0.0085116,0.029047,-0.056899
0.0085351,0.029036,-0.056987
0.0085708,0.029022,-0.057124
0.0085786,0.029019,-0.057152
0.0086184,0.029008,-0.057291
0.0086207,0.029007,-0.057299
0.0086437,0.029004,-0.05739
0.0086743,0.028993,-0.057528
0.0086759,0.028992,-0.057535
0.0086863,0.028984,-0.057587
0.008694,0.028977,-0.05763
0.008708,0.028971,-0.057694
0.0087634,0.028954,-0.057898
0.0087762,0.028948,-0.05795
0.0087801,0.028947,-0.057966
0.008793,0.028943,-0.05803
0.0088547,0.028931,-0.058265
0.0088561,0.028931,-0.058271
0.0088564,0.028931,-0.058272
0.0088862,0.02893,-0.058377
0.008893,0.02893,-0.058403
0.0089435,0.028929,-0.058577
0.0089658,0.028929,-0.058657
0.008984,0.028925,-0.058728
0.0090232,0.028924,-0.058906
0.0090397,0.028923,-0.058969
0.0090639,0.028923,-0.059062
0.0090862,0.028924,-0.059149
0.0091053,0.028924,-0.059231
0.0091227,0.028924,-0.059307
0.0091693,0.028929,-0.059478
0.0091867,0.028932,-0.059545
0.0092006,0.028934,-0.059598
0.0092102,0.028936,-0.05964
0.0092316,0.02894,-0.059725
0.0092641,0.028947,-0.059852
0.0092814,0.028951,-0.059915
0.0092875,0.028952,-0.059936
0.0093236,0.028963,-0.060067
0.0093384,0.028967,-0.060118
0.0093832,0.028979,-0.060277
0.0094009,0.028985,-0.060354
0.0094195,0.028993,-0.060433
0.0094229,0.028994,-0.060445
